DATE,USAF,TEMP_F,TEMP_C,REF_TEMP_C,DIFF_C
2018-02-01,29740.0,16.425944333996025,-8.65225314777998,-5.656795385248432,-2.995457762531548
2019-02-01,29740.0,31.474416294088424,-0.2919909477286561,-5.656795385248432,5.364804437519776
1952-03-01,29740.0,14.319327731092438,-9.822595704948647,-1.88124031160279,-7.941355393345857
1953-03-01,29740.0,30.70689655172414,-0.718390804597701,-1.88124031160279,1.162849507005089
1954-03-01,29740.0,29.49586776859504,-1.3911845730027552,-1.88124031160279,0.4900557386000348
1955-03-01,29740.0,21.943089430894307,-5.587172538392052,-1.88124031160279,-3.705932226789262
1956-03-01,29740.0,24.16393442622951,-4.353369763205832,-1.88124031160279,-2.472129451603042
1957-03-01,29740.0,19.304347826086957,-7.053140096618354,-1.88124031160279,-5.171899785015564
1958-03-01,29740.0,18.298387096774192,-7.6120071684587804,-1.88124031160279,-5.730766856855991
1959-03-01,29740.0,32.65126050420168,0.3618113912231559,-1.88124031160279,2.243051702825946
1960-03-01,29740.0,23.591743119266056,-4.671253822629969,-1.88124031160279,-2.790013511027179
1961-03-01,29740.0,32.738197424892704,0.41010968049594704,-1.88124031160279,2.2913499920987372
1962-03-01,29740.0,18.377118644067796,-7.568267419962338,-1.88124031160279,-5.6870271083595485
1963-03-01,29740.0,16.262931034482758,-8.742816091954024,-1.88124031160279,-6.8615757803512345
1973-03-01,29740.0,30.05990783410138,-1.077828981054786,-1.88124031160279,0.803411330548004
1974-03-01,29740.0,29.884816753926703,-1.1751018033740548,-1.88124031160279,0.7061385082287353
1975-03-01,29740.0,31.575204531151666,-0.23599748269352025,-1.88124031160279,1.6452428289092698
1976-03-01,29740.0,23.395731707317072,-4.780149051490491,-1.88124031160279,-2.898908739887701
1977-03-01,29740.0,28.22756598240469,-2.0957966764418,-1.88124031160279,-0.21455636483900986
1978-03-01,29740.0,27.301183431952662,-2.6104536489151755,-1.88124031160279,-0.7292133373123855
1979-03-01,29740.0,28.943661971830984,-1.6979655712049995,-1.88124031160279,0.18327474039779057
1980-03-01,29740.0,21.23995200959808,-5.977804439112168,-1.88124031160279,-4.096564127509378
1981-03-01,29740.0,21.078024691358024,-6.067764060356628,-1.88124031160279,-4.186523748753838
1982-03-01,29740.0,31.311641791044774,-0.3824212271973458,-1.88124031160279,1.4988190844054443
1983-03-01,29740.0,27.315375302663437,-2.6025692762980586,-1.88124031160279,-0.7213289646952685
1984-03-01,29740.0,24.669281834640916,-4.072621202977232,-1.88124031160279,-2.1913808913744424
1985-03-01,29740.0,27.51744885679904,-2.4903061906671997,-1.88124031160279,-0.6090658790644097
1986-03-01,29740.0,30.058239576439444,-1.0787557908669538,-1.88124031160279,0.8024845207358362
1987-03-01,29740.0,20.97467572575664,-6.125180152357402,-1.88124031160279,-4.243939840754612
1988-03-01,29740.0,26.39938080495356,-3.111455108359098,-1.88124031160279,-1.230214796756308
1989-03-01,29740.0,34.834766584766584,1.5748703248703195,-1.88124031160279,3.4561106364731096
1990-03-01,29740.0,34.69685767097967,1.4982542616553707,-1.88124031160279,3.3794945732581607
1991-03-01,29740.0,30.88145896656535,-0.6214116852414776,-1.88124031160279,1.2598286263613123
1992-03-01,29740.0,33.571933962264154,0.873296645702306,-1.88124031160279,2.754536957305096
1993-03-01,29740.0,30.813285457809695,-0.6592858567723937,-1.88124031160279,1.2219544548303962
1994-03-01,29740.0,27.59016393442623,-2.449908925318765,-1.88124031160279,-0.5686686137159749
1995-03-01,29740.0,32.44499381953028,0.24721878862793603,-1.88124031160279,2.1284591002307263
1996-03-01,29740.0,26.20212765957447,-3.221040189125298,-1.88124031160279,-1.339799877522508
1997-03-01,29740.0,30.57313829787234,-0.7927009456264767,-1.88124031160279,1.0885393659763132
1998-03-01,29740.0,24.253077975376197,-4.303845569235439,-1.88124031160279,-2.4226052576326493
1999-03-01,29740.0,29.83759590792839,-1.201335606706451,-1.88124031160279,0.6799047048963391
2000-03-01,29740.0,30.774774774774773,-0.6806806806806832,-1.88124031160279,1.2005596309221067
2001-03-01,29740.0,25.624493927125506,-3.541947818263607,-1.88124031160279,-1.660707506660817
2002-03-01,29740.0,32.67477203647417,0.37487335359675733,-1.88124031160279,2.2561136651995475
2003-03-01,29740.0,29.55239786856128,-1.3597789619103797,-1.88124031160279,0.5214613496924103
2004-03-01,29740.0,29.697633136094673,-1.279092702169612,-1.88124031160279,0.6021476094331781
2005-03-01,29740.0,20.51541593949971,-6.380324478055709,-1.88124031160279,-4.499084166452919
2006-03-01,29740.0,20.09419295839049,-6.614337245338614,-1.88124031160279,-4.733096933735824
2007-03-01,29740.0,37.29539170506912,2.9418842805939507,-1.88124031160279,4.8231245921967405
2008-03-01,29740.0,31.029213483146066,-0.5393258426966291,-1.88124031160279,1.341914468906161
2009-03-01,29740.0,28.905330882352942,-1.7192606209150298,-1.88124031160279,0.1619796906877602
2010-03-01,29740.0,27.225937641211026,-2.6522568659938526,-1.88124031160279,-0.7710165543910625
2011-03-01,29740.0,29.021344232515894,-1.6548087597133918,-1.88124031160279,0.22643155188939823
2012-03-01,29740.0,31.751460674157304,-0.13807740324593284,-1.88124031160279,1.7431629083568572
2013-03-01,29740.0,19.917194570135745,-6.712669683257921,-1.88124031160279,-4.8314293716551315
2014-03-01,29740.0,34.79181654676259,1.5510091926458838,-1.88124031160279,3.4322495042486736
2015-03-01,29740.0,35.09303370786517,1.7183520599250905,-1.88124031160279,3.599592371527881
2016-03-01,29740.0,32.25771324863884,0.14317402702157292,-1.88124031160279,2.024414338624363
2017-03-01,29740.0,33.22814881219184,0.6823048956621346,-1.88124031160279,2.5635452072649247
2018-03-01,29740.0,23.1831750339213,-4.8982360922659325,-1.88124031160279,-3.0169957806631427
2019-03-01,29740.0,31.579762989972654,-0.23346500557073718,-1.88124031160279,1.6477753060320528
1952-04-01,29740.0,39.36440677966102,4.091337099811675,3.92752960857661,0.16380749123506488
1953-04-01,29740.0,40.162393162393165,4.534662867996203,3.92752960857661,0.6071332594195931
1954-04-01,29740.0,34.6578947368421,1.4766081871345027,3.92752960857661,-2.450921421442107
1955-04-01,29740.0,30.15929203539823,-1.0226155358898716,3.92752960857661,-4.9501451444664815
1956-04-01,29740.0,31.3135593220339,-0.3813559322033902,3.92752960857661,-4.30888554078
1957-04-01,29740.0,35.472727272727276,1.9292929292929295,3.92752960857661,-1.9982366792836803
1958-04-01,29740.0,33.88333333333333,1.0462962962962965,3.92752960857661,-2.8812333122803135
1959-04-01,29740.0,39.03389830508475,3.9077212806026385,3.92752960857661,-0.019808327973971362
1960-04-01,29740.0,35.1875,1.770833333333333,3.92752960857661,-2.156696275243277
1961-04-01,29740.0,36.58904109589041,2.5494672754946723,3.92752960857661,-1.3780623330819375
1962-04-01,29740.0,38.808510638297875,3.782505910165484,3.92752960857661,-0.14502369841112595
1963-04-01,29740.0,37.39035087719298,2.9946393762183234,3.92752960857661,-0.9328902323582864
1973-04-01,29740.0,36.91027308192458,2.727929489958098,3.92752960857661,-1.1996001186185117
1974-04-01,29740.0,36.97658862876254,2.7647714604236358,3.92752960857661,-1.162758148152974
1975-04-01,29740.0,37.92432082794308,3.2912893488572625,3.92752960857661,-0.6362402597193473
1976-04-01,29740.0,35.92040429564119,2.1780023864673272,3.92752960857661,-1.7495272221092826
1977-04-01,29740.0,35.2179176755448,1.7877320419693328,3.92752960857661,-2.1397975666072773
1978-04-01,29740.0,35.695090439276484,2.052828021820267,3.92752960857661,-1.874701586756343
1979-04-01,29740.0,35.18523076923077,1.769572649572656,3.92752960857661,-2.157956959003954
1980-04-01,29740.0,40.515625,4.730902777777785,3.92752960857661,0.803373169201175
1981-04-01,29740.0,35.24025157232705,1.8001397624039268,3.92752960857661,-2.127389846172683
1982-04-01,29740.0,36.8334376956794,2.6852431642663284,3.92752960857661,-1.2422864443102815
1983-04-01,29740.0,41.29463722397476,5.163687346652637,3.92752960857661,1.236157738076027
1984-04-01,29740.0,40.359654534238125,4.6442525190211965,3.92752960857661,0.7167229104445867
1985-04-01,29740.0,34.02542911633821,1.125238397965669,3.92752960857661,-2.8022912106109406
1986-04-01,29740.0,33.85333333333333,1.0296296296296306,3.92752960857661,-2.8978999789469793
1987-04-01,29740.0,36.77449748743719,2.652498604131767,3.92752960857661,-1.275031004444843
1988-04-01,29740.0,34.90964261631827,1.6164681201768123,3.92752960857661,-2.3110614883997975
1989-04-01,29740.0,41.83249051833123,5.462494732406244,3.92752960857661,1.5349651238296338
1990-04-01,29740.0,43.37507827175955,6.319487928755318,3.92752960857661,2.391958320178708
1991-04-01,29740.0,38.593630573248404,3.6631280962491166,3.92752960857661,-0.2644015123274932
1992-04-01,29740.0,35.6840490797546,2.046693933197003,3.92752960857661,-1.8808356753796067
1993-04-01,29740.0,38.78400503778337,3.7688916876574354,3.92752960857661,-0.1586379209191744
1994-04-01,29740.0,41.205533596837945,5.1141853315766355,3.92752960857661,1.1866557230000256
1995-04-01,29740.0,37.921832884097036,3.2899071578316894,3.92752960857661,-0.6376224507449204
1996-04-01,29740.0,37.72282608695652,3.179347826086954,3.92752960857661,-0.7481817824896559
1997-04-01,29740.0,35.54281767955801,1.9682320441988947,3.92752960857661,-1.959297564377715
1998-04-01,29740.0,37.24142661179698,2.9119036732205505,3.92752960857661,-1.0156259353560593
1999-04-01,29740.0,42.3861517976032,5.770084332001779,3.92752960857661,1.842554723425169
2000-04-01,29740.0,43.479792746113986,6.377662636729995,3.92752960857661,2.450133028153385
2001-04-01,29740.0,42.04083769633508,5.5782431646305985,3.92752960857661,1.6507135560539887
2002-04-01,29740.0,42.43940990516333,5.799672169535186,3.92752960857661,1.8721425609585762
2003-04-01,29740.0,36.733496332518335,2.6297201847324,3.92752960857661,-1.29780942384421
2004-04-01,29740.0,39.99640503295387,4.4424472405299085,3.92752960857661,0.5149176319532986
2005-04-01,29740.0,39.860978520286395,4.3672102890479945,3.92752960857661,0.43968068047138464
2006-04-01,29740.0,38.77860465116279,3.765891472868214,3.92752960857661,-0.16163813570839602
2007-04-01,29740.0,41.31628343500704,5.175713019448333,3.92752960857661,1.248183410871723
2008-04-01,29740.0,43.34142923867352,6.300794021485283,3.92752960857661,2.373264412908673
2009-04-01,29740.0,40.20009285051068,4.555607139172598,3.92752960857661,0.6280775305959883
2010-04-01,29740.0,40.31854273703877,4.6214126316882025,3.92752960857661,0.6938830231115927
2011-04-01,29740.0,42.750701590271284,5.972611994595147,3.92752960857661,2.0450823860185374
2012-04-01,29740.0,39.0237651444548,3.902091746919321,3.92752960857661,-0.025437861657288785
2013-04-01,29740.0,36.9405756731662,2.744764262870111,3.92752960857661,-1.1827653457064988
2014-04-01,29740.0,42.09846725499303,5.6102595861072455,3.92752960857661,1.6827299775306357
2015-04-01,29740.0,37.59104938271605,3.106138545953361,3.92752960857661,-0.821391062623249
2016-04-01,29740.0,40.54271123491179,4.745950686062105,3.92752960857661,0.8184210774854948
2017-04-01,29740.0,36.1268201033349,2.29267783518606,3.92752960857661,-1.6348517733905497
2018-04-01,29740.0,40.89541473467285,4.941897074818254,3.92752960857661,1.014367466241644
2019-04-01,29740.0,43.46407046824293,6.368928037912744,3.92752960857661,2.4413984293361346
1952-05-01,29740.0,44.9327731092437,7.184873949579831,10.421878240951559,-3.2370042913717274
1953-05-01,29740.0,48.653225806451616,9.251792114695338,10.421878240951559,-1.170086126256221
1954-05-01,29740.0,52.26229508196721,11.256830601092899,10.421878240951559,0.8349523601413402
1955-05-01,29740.0,43.0655737704918,6.147540983606557,10.421878240951559,-4.274337257345001
1956-05-01,29740.0,47.86178861788618,8.812104787714542,10.421878240951559,-1.6097734532370165
1957-05-01,29740.0,47.44859813084112,8.582554517133955,10.421878240951559,-1.8393237238176035
1958-05-01,29740.0,46.766129032258064,8.203405017921147,10.421878240951559,-2.2184732230304114
1959-05-01,29740.0,49.45614035087719,9.69785575048733,10.421878240951559,-0.724022490464229
1960-05-01,29740.0,51.7212389380531,10.956243854473938,10.421878240951559,0.5343656135223789
1961-05-01,29740.0,49.8375,9.909722222222227,10.421878240951559,-0.5121560187293319
1962-05-01,29740.0,47.395833333333336,8.553240740740742,10.421878240951559,-1.8686375002108164
1963-05-01,29740.0,55.760504201680675,13.200280112044823,10.421878240951559,2.778401871093264
1973-05-01,29740.0,49.56751985878199,9.759733254878883,10.421878240951559,-0.6621449860726756
1974-05-01,29740.0,44.909669211195926,7.172038450664416,10.421878240951559,-3.249839790287143
1975-05-01,29740.0,53.348387096774196,11.860215053763431,10.421878240951559,1.4383368128118725
1976-05-01,29740.0,52.094202898550726,11.163446054750432,10.421878240951559,0.7415678137988735
1977-05-01,29740.0,49.04727272727273,9.470707070707066,10.421878240951559,-0.9511711702444927
1978-05-01,29740.0,51.316697473813925,10.731498596563283,10.421878240951559,0.30962035561172385
1979-05-01,29740.0,51.07674282366725,10.598190457592919,10.421878240951559,0.1763122166413602
1980-05-01,29740.0,44.3421926910299,6.856773717238831,10.421878240951559,-3.565104523712728
1981-05-01,29740.0,51.88452237001209,11.046956872228938,10.421878240951559,0.6250786312773791
1982-05-01,29740.0,48.51446153846154,9.174700854700845,10.421878240951559,-1.2471773862507138
1983-05-01,29740.0,52.844553243574055,11.580307357541143,10.421878240951559,1.1584291165895841
1984-05-01,29740.0,55.195211786372006,12.886228770206651,10.421878240951559,2.4643505292550927
1985-05-01,29740.0,49.17487373737374,9.54159652076317,10.421878240951559,-0.880281720188389
1986-05-01,29740.0,51.96199524940618,11.089997360781204,10.421878240951559,0.6681191198296457
1987-05-01,29740.0,47.30950901180858,8.505282784338094,10.421878240951559,-1.9165954566134644
1988-05-01,29740.0,53.83202416918429,12.12890231621348,10.421878240951559,1.7070240752619217
1989-05-01,29740.0,51.83674736188703,11.020415201048353,10.421878240951559,0.5985369600967942
1990-05-01,29740.0,49.74429771908763,9.857943177270917,10.421878240951559,-0.563935063680642
1991-05-01,29740.0,46.50639074863055,8.05910597146141,10.421878240951559,-2.362772269490149
1992-05-01,29740.0,52.695344725987034,11.497413736659453,10.421878240951559,1.0755354957078946
1993-05-01,29740.0,56.183733177296666,13.435407320720316,10.421878240951559,3.013529079768757
1994-05-01,29740.0,47.24699599465955,8.470553330366421,10.421878240951559,-1.9513249105851376
1995-05-01,29740.0,48.27404479578393,9.041135997657742,10.421878240951559,-1.3807422432938168
1996-05-01,29740.0,48.5249343832021,9.18051910177895,10.421878240951559,-1.2413591391726086
1997-05-01,29740.0,47.16212534059945,8.423402966999694,10.421878240951559,-1.9984752739518648
1998-05-01,29740.0,50.69429347826087,10.385718599033808,10.421878240951559,-0.03615964191775056
1999-05-01,29740.0,46.601063829787236,8.111702127659573,10.421878240951559,-2.310176113291986
2000-05-01,29740.0,51.690184049079754,10.938991138377634,10.421878240951559,0.5171128974260757
2001-05-01,29740.0,49.60554371002132,9.78085761667853,10.421878240951559,-0.641020624273029
2002-05-01,29740.0,53.74236252545825,12.079090291921265,10.421878240951559,1.6572120509697061
2003-05-01,29740.0,49.866825208085615,9.926014004492009,10.421878240951559,-0.4958642364595498
2004-05-01,29740.0,50.2482476635514,10.13791536863965,10.421878240951559,-0.28396287231190875
2005-05-01,29740.0,50.52449567723343,10.291386487351907,10.421878240951559,-0.13049175359965126
2006-05-01,29740.0,51.13519603424966,10.630664463472016,10.421878240951559,0.2087862225204571
2007-05-01,29740.0,51.85855410866637,11.032530060370169,10.421878240951559,0.6106518194186101
2008-05-01,29740.0,51.416479063484914,10.786932813047178,10.421878240951559,0.36505457209561953
2009-05-01,29740.0,52.66022471910112,11.477902621722857,10.421878240951559,1.056024380771298
2010-05-01,29740.0,53.846189591078065,12.136771995043318,10.421878240951559,1.7148937540917597
2011-05-01,29740.0,51.22962629446195,10.683125719145508,10.421878240951559,0.26124747819394933
2012-05-01,29740.0,51.86600378787879,11.036668771043757,10.421878240951559,0.6147905300921988
2013-05-01,29740.0,56.12494361750113,13.402746454167268,10.421878240951559,2.980868213215709
2014-05-01,29740.0,51.516666666666666,10.842592592592572,10.421878240951559,0.42071435164101345
2015-05-01,29740.0,49.258527827648116,9.588071015360063,10.421878240951559,-0.8338072255914959
2016-05-01,29740.0,57.2661217075386,14.036734281965892,10.421878240951559,3.614856041014333
2017-05-01,29740.0,49.49188687992582,9.717714933292138,10.421878240951559,-0.7041633076594209
2018-05-01,29740.0,58.51636541279922,14.731314118221762,10.421878240951559,4.309435877270204
2019-05-01,29740.0,49.565104166666664,9.758391203703678,10.421878240951559,-0.6634870372478812
1952-06-01,29740.0,56.327586206896555,13.515325670498084,14.578879963295755,-1.0635542927976704
1953-06-01,29740.0,62.491379310344826,16.93965517241379,14.578879963295755,2.360775209118035
1954-06-01,29740.0,56.741379310344826,13.745210727969349,14.578879963295755,-0.8336692353264059
1955-06-01,29740.0,54.23275862068966,12.35153256704981,14.578879963295755,-2.2273473962459445
